S_INFO_WINDCODE,TRADE_DT,S_DQ_ADJPRECLOSE,S_DQ_OPEN,S_DQ_ADJCLOSE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_TRADESTATUS,WIND_PRI_IND,S_VAL_MV,S_DQ_TURN,RETURN,RETURN_NXT,S_DQ_TURN_winsorized,lnMV,turnover
600081.SH,2010-01-04,72.4500,8.5500,73.3000,9.3600,7.6600,交易,Consumer Discretionary,269975.16,4.3173,0.011732229123533471359558316,0.017462482946793997271487040,4.3173,12.506085233748252,0.12343099147098956
600666.SH,2010-01-04,54.6100,11.7000,53.7700,12.8600,10.5200,交易,Health Care,222638.9256,2.2671,-0.0153817982054568760300311298,0.007811047052259624325832248,2.2671,12.313306570460496,-0.6540384065768645
600706.SH,2010-01-04,17.6700,9.0000,17.6100,9.4400,8.5400,交易,Consumer Staples,78250.7631,1.3777,-0.0033955857385398981324278438,0.017603634298693923906871096,1.3777,11.267673860431525,-1.1157446992259414
300035.SZ,2010-01-04,48.4200,48.6100,48.8600,53.2600,43.5800,交易,Industrials,300489.0,9.1715,0.009087154068566707971912433,-0.0196479738027015963978714695,9.1715,12.613166426630158,1.9190353708651384
600708.SH,2010-01-04,52.3900,9.6000,52.0000,10.5100,8.6000,交易,Industrials,439846.3623,4.4219,-0.0074441687344913151364764268,0.016923076923076923076923077,4.4219,12.994180768327194,0.22495805022881818
002033.SZ,2010-01-04,26.5200,18.1000,26.5600,19.7800,16.1800,交易,Consumer Discretionary,178880.8094,2.3233,0.001508295625942684766214178,0.009412650602409638554216867,2.3233,12.094474993759743,-0.6617149563043583
000752.SZ,2010-01-04,42.3700,9.0600,41.9500,9.9100,8.1100,交易,Consumer Staples,235272.574,1.6437,-0.0099126740618362048619306113,0.022407628128724672228843862,1.6437,12.36850001033603,-0.8757208619524701
000662.SZ,2010-01-04,31.9400,6.9800,32.4500,7.6500,6.2600,交易,Consumer Staples,203320.3752,3.6451,0.015967438948027551659361302,-0.0030816640986132511556240370,3.6451,12.222538216926045,-0.1599784243115308
002218.SZ,2010-01-04,43.9600,24.4200,43.8900,26.8200,21.9400,交易,Information Technology,700992.0,2.1560,-0.0015923566878980891719745223,-0.0059239006607427660059239007,2.1560,13.46025175368342,-0.5464653459435826
600238.SH,2010-01-04,22.9000,16.0000,22.9900,17.5200,14.3400,交易,Consumer Staples,265434.0,3.6801,0.003930131004366812227074236,0.018703784254023488473249239,3.6801,12.489121501190498,-0.11265005140718509
000404.SZ,2010-01-04,24.6900,8.5700,24.6400,9.3100,7.6100,交易,Industrials,273946.548,2.0984,-0.0020251113811259619279060348,-0.0012175324675324675324675325,2.0984,12.520688286047601,-0.6891364331688976
002095.SZ,2010-01-04,55.9900,36.5000,57.5500,40.6700,33.2700,交易,Information Technology,342000.0,3.5973,0.027862118235399178424718700,0.006602953953084274543874891,3.5973,12.742566016044742,-0.11026009490806508
000875.SZ,2010-01-04,7.5100,5.3800,7.4700,5.8700,4.8100,交易,Utilities,445562.1,1.1565,-0.0053262316910785619174434088,0.002677376171352074966532798,1.1565,13.007091910117962,-0.9719502981902562
600290.SH,2010-01-04,52.7600,16.1200,53.2900,17.6400,14.4400,交易,Industrials,443912.4,5.2408,0.010045489006823351023502654,0.011634452993056858697691875,5.2408,13.003382524651393,0.5267288366719496
002148.SZ,2010-01-04,52.5100,34.8200,56.0900,37.9500,31.0500,交易,Information Technology,278586.0,5.0833,0.068177490001904399162064369,0.021929042610090925298627206,5.0833,12.537482087808923,0.4086554647610868
000705.SZ,2010-01-04,25.8500,9.8300,26.6500,10.7700,8.8100,交易,Health Care,126457.3242,7.4592,0.030947775628626692456479691,0.011632270168855534709193246,7.4592,11.7476601721289,1.17857892171426
600590.SH,2010-01-04,40.5100,15.5300,41.6600,16.9700,13.8900,交易,Industrials,602168.2536,3.0453,0.028388052332757343865712170,0.024003840614498319731156985,3.0453,13.308292176270516,-0.2396995264255842
000036.SZ,2010-01-04,45.5600,6.5700,46.4700,6.8700,6.2100,交易,Financials,749633.1039,1.3694,0.019973661106233538191395961,-0.0090380890897353131052291801,1.3694,13.52733917101768,-0.8265125868145917
600976.SH,2010-01-04,37.8900,15.0800,37.5600,16.4500,13.4600,交易,Health Care,227336.7252,2.3866,-0.0087094220110847189231987332,0.049254526091586794462193823,2.3866,12.334187568280788,-0.6074745720082031
000635.SZ,2010-01-04,66.3400,19.1200,69.6000,20.5700,16.8300,交易,Materials,347393.941,2.8939,0.049140789870364787458546880,0.020402298850574712643678161,2.8939,12.758214691646833,-0.3664218326439784
002326.SZ,2010-01-04,31.2700,31.6600,34.4000,34.4000,28.1400,交易,Materials,459240.0,34.2130,0.100095938599296450271826031,-0.0005813953488372093023255814,10.9325,13.037328228207748,2.620281215088821
600396.SH,2010-01-04,27.0200,8.7800,26.9900,9.5800,7.8400,交易,Utilities,296322.0,1.1267,-0.0011102886750555144337527757,0.004446091144868469803630974,1.1267,12.599201979877217,-1.03564743886676
300025.SZ,2010-01-04,46.0700,46.1500,46.5000,50.6800,41.4600,交易,Information Technology,186000.0,4.8720,0.009333622747992185804210983,-0.0002150537634408602150537634,4.8720,12.133501952695338,0.278843727129584
000819.SZ,2010-01-04,98.8000,19.1800,100.3000,20.9200,17.1200,交易,Materials,374058.7274,1.4447,0.015182186234817813765182186,-0.0077766699900299102691924227,1.4447,12.832168089203202,-0.888791011770779
600845.SH,2010-01-04,48.5600,31.6200,48.9300,34.7200,28.4000,交易,Information Technology,833936.1426,1.5314,0.007619439868204283360790774,0.024116084201921111792356428,1.5314,13.633912110783534,-0.7532650447492792
600641.SH,2010-01-04,140.9200,9.5100,138.2600,10.4700,8.5700,交易,Financials,752952.2706,0.8355,-0.0188759579903491342605733750,-0.0149717922754231158686532620,1.0639,13.531757119115705,-0.9380761606215849
002279.SZ,2010-01-04,50.7500,50.8700,51.3100,55.8300,45.6800,交易,Information Technology,313196.4298,4.8781,0.011034482758620689655172414,0.030208536347690508672773339,4.8781,12.654585843927812,0.3484828720729964
002321.SZ,2010-01-04,26.6100,26.9200,27.6900,29.2700,23.9500,交易,Consumer Staples,407043.0,22.1190,0.040586245772266065388951522,-0.0032502708559046587215601300,10.9325,12.916674109949698,2.6046750879405343
002288.SZ,2010-01-04,27.2200,27.2500,26.9500,29.9400,24.5000,交易,Information Technology,231581.35,9.2220,-0.0099191770756796473181484203,0.011502782931354359925788497,9.2220,12.352686494668228,1.9038795649407971
600822.SH,2010-01-04,24.0400,13.7500,24.4400,14.9500,12.2300,交易,Industrials,456956.3721,2.0593,0.016638935108153078202995008,0.009001636661211129296235679,2.0593,13.032343199454854,-0.6373077326210315
000820.SZ,2010-01-04,11.3400,5.8900,11.6100,6.4800,5.3000,交易,Materials,173564.3603,7.8576,0.023809523809523809523809524,0.037898363479758828596037898,7.8576,12.064303762320847,1.3657698430000484
000938.SZ,2010-01-04,36.9500,14.9800,37.5200,16.5200,13.5200,交易,Information Technology,314272.0,6.6468,0.015426251691474966170500677,-0.0031982942430703624733475480,6.6468,12.6580141319575,0.9981348370813418
600717.SH,2010-01-04,185.4700,12.4900,182.3400,13.6700,11.1900,交易,Industrials,2046567.8646,1.5653,-0.0168760446433385453173019895,0.035976746736865196884940222,1.5653,14.53167473566455,-0.6246999105876019
600794.SH,2010-01-04,40.2500,10.7500,40.0300,11.8300,9.6800,交易,Industrials,190563.4912,1.4396,-0.0054658385093167701863354037,0.011991006744941294029477892,1.4396,12.15774070516018,-0.9778974695185468
600378.SH,2010-01-04,32.5200,11.3500,32.2600,12.4100,10.1500,交易,Materials,274842.3916,2.7864,-0.0079950799507995079950799508,0.015189088654680719156850589,2.7864,12.523953090897285,-0.4361809451019413
600622.SH,2010-01-04,1017.1100,12.3300,1018.7700,13.5000,11.0400,交易,Financials,632079.3727,3.8473,0.001632075193440237535763093,-0.0260412065530001864994061466,3.8473,13.356770254958457,0.060948281323975145
600995.SH,2010-01-04,65.8500,8.5800,65.3100,9.3500,7.6500,交易,Utilities,403397.7552,1.8659,-0.0082004555808656036446469248,-0.0059715204409738171796049610,1.8659,12.907678339786717,-0.7244208898214558
600667.SH,2010-01-04,17.3600,8.0100,17.6600,8.7200,7.1400,交易,Consumer Discretionary,378335.6265,3.8424,0.017281105990783410138248848,0.026047565118912797281993205,3.8424,12.843536981444641,-0.007234952766771108
600821.SH,2010-01-04,26.5500,5.9600,26.3700,6.5500,5.3600,交易,Consumer Discretionary,246014.521,2.3247,-0.0067796610169491525423728814,0.011755783086841107318923019,2.3247,12.413145841627674,-0.619982282261927
002055.SZ,2010-01-04,33.9800,15.2400,33.8900,16.7600,13.7200,交易,Information Technology,204132.735,1.2435,-0.0026486168334314302530900530,0.100029507229271171437002066,1.2435,12.22652572300247,-1.0409797055380194
600608.SH,2010-01-04,623.6400,6.4600,636.1900,6.7800,6.1400,交易,Materials,216719.6896,2.1308,0.020123789365659675453787441,-0.0060673698109055470849903331,2.1308,12.286360044495124,-0.7075533012659192
600225.SH,2010-01-04,23.5800,11.1500,22.6400,11.6300,10.5300,交易,Financials,630931.9521,0,-0.0398642917726887192536047498,-0.0348939929328621908127208481,1.0639,13.354953294345137,-0.9609450275074343
002130.SZ,2010-01-04,58.5100,19.3800,59.2700,21.2600,17.4000,交易,Industrials,319251.9,4.9413,0.012989232609810288839514613,0.027501265395647038974185929,4.9413,12.673735725325784,0.3741576496472501
002232.SZ,2010-01-04,34.9600,17.3800,34.5400,19.0700,15.6100,交易,Information Technology,435513.12,2.4505,-0.0120137299771167048054919908,0.039085118702953097857556456,2.4505,12.984280201112526,-0.49993293771821035
000507.SZ,2010-01-04,20.7000,9.4800,20.5900,10.4100,8.5100,交易,Industrials,324642.5722,2.1519,-0.0053140096618357487922705314,-0.0160271976687712481787275376,2.1519,12.690480078266301,-0.6475371519943325
000407.SZ,2010-01-04,72.2800,8.7700,72.6900,9.6000,7.8600,交易,Industrials,438481.3347,1.5480,0.005672385168788046485888213,-0.0136194799834915394139496492,1.5480,12.991072523639831,-0.8303206741616258
002184.SZ,2010-01-04,22.8200,11.2000,23.0700,12.3500,10.1100,交易,Industrials,249700.0,6.6925,0.010955302366345311130587204,0.035110533159947984395318596,6.6925,12.428015476267865,0.9851598026832699
600172.SH,2010-01-04,25.9000,8.7300,25.8700,9.6300,7.8800,交易,Materials,234232.0,4.4104,-0.0011583011583011583011583012,-0.0243525318902203324313877078,4.4104,12.364067356166393,0.1392342812957199
300004.SZ,2010-01-04,39.1600,39.7000,39.3000,43.0800,35.2400,交易,Industrials,369420.0,3.7775,0.003575076608784473953013279,-0.0111959287531806615776081425,3.7775,12.81968948713331,-0.03414133967932048
000589.SZ,2010-01-04,50.4700,18.0000,49.8800,19.6600,16.0800,交易,Consumer Discretionary,449141.5968,3.4179,-0.0116901129383792351892213196,0.009021651964715316760224539,3.4179,13.015093477365113,-0.14085925863090643
600246.SH,2010-01-04,87.6200,10.0500,87.1000,11.0200,9.0200,交易,Financials,1009944.0,0.8698,-0.0059347181008902077151335312,-0.0171067738231917336394948335,1.0639,13.825405441735727,-0.9000939257351814
002021.SZ,2010-01-04,60.5200,8.6600,60.6600,9.5000,7.7800,交易,Industrials,378252.1728,6.1736,0.002313284864507600793126239,0.045004945598417408506429278,6.1736,12.843316375983079,0.8484129556016641
001872.SZ,2010-01-04,48.4200,15.2500,48.7100,16.6400,13.6200,交易,Industrials,981330.3971,0.6473,0.005989260636100784799669558,0.004516526380619995894066927,1.0639,13.79666447807272,-0.9038114543182494
000801.SZ,2010-01-04,41.7900,11.7400,41.6800,12.9000,10.5600,交易,Consumer Discretionary,154482.0065,1.4960,-0.0026322086623594161282603494,0.012715930902111324376199616,1.4960,11.94783290575445,-0.9843463535664286
600193.SH,2010-01-04,40.2300,11.8100,41.4200,12.9900,10.6300,交易,Financials,265258.24,2.7277,0.029579915485955754412130251,0.018107194591984548527281507,2.7277,12.48845912102671,-0.4623180217802672
600526.SH,2010-01-04,33.5200,17.6000,32.7500,19.5800,16.0200,交易,Industrials,243460.0,4.9424,-0.0229713603818615751789976134,0.008549618320610687022900763,4.9424,12.402707936963587,0.33950504977853674
600470.SH,2010-01-04,18.2000,12.9500,18.5100,14.1900,11.6100,交易,Materials,296512.0,2.9955,0.017032967032967032967032967,0.017828200972447325769854133,2.9955,12.59984296877632,-0.34961388765730633
000553.SZ,2010-01-04,33.8300,8.4000,34.3200,9.1900,7.5200,交易,Materials,503052.9673,4.4088,0.014484185634052616021282885,0.022435897435897435897435897,4.4088,13.128450746321228,0.2375169260338948
300012.SZ,2010-01-04,43.1400,43.6800,43.1700,47.4500,38.8300,交易,Industrials,353001.09,4.2269,0.000695410292072322670375522,-0.0138985406532314107018763030,4.2269,12.774226423729363,0.12493229314335297
002003.SZ,2010-01-04,69.1000,21.3100,67.8700,23.5200,19.2400,交易,Consumer Discretionary,422616.432,1.3748,-0.0178002894356005788712011577,-0.0095771327537940179755414764,1.3748,12.954220266512756,-0.8986611306190317
600965.SH,2010-01-04,10.4100,7.2000,10.4500,7.7200,6.3200,交易,Consumer Staples,196979.2821,4.7384,0.003842459173871277617675312,0.017224880382775119617224880,4.7384,12.190853835184612,0.23722354006172913
002096.SZ,2010-01-04,70.0900,30.1400,68.9900,32.9500,26.9600,交易,Materials,389725.8948,1.1717,-0.0156941075759737480382365530,-0.0105812436585012320626177707,1.1717,12.873198937156179,-0.9836895963614494
600824.SH,2010-01-04,154.7300,9.4000,158.3900,10.2400,8.3800,交易,Consumer Discretionary,697560.9725,5.7638,0.023654107154397983584308150,0.008396994759770187511837869,5.7638,13.455345204627731,0.7771576773055837
000748.SZ,2010-01-04,33.6900,10.3600,33.5200,11.3200,9.2600,交易,Information Technology,384575.6621,3.4150,-0.0050460077174235678242802018,0.012828162291169451073985680,3.4150,12.859895829063243,-0.16199790988913482
600662.SH,2010-01-04,435.7200,8.6700,429.6400,9.4500,7.7300,交易,Industrials,689067.5474,5.6991,-0.0139539153584871018085008721,0.033050926356950004655060050,5.6991,13.443094582055519,0.7518247101370432
600229.SH,2010-01-04,9.6100,7.1200,9.7900,7.7200,6.3200,交易,Materials,282987.1402,6.1698,0.018730489073881373569198751,0.016343207354443309499489275,6.1698,12.553156734603503,0.809487162208946
600339.SH,2010-01-04,34.1000,9.7600,35.6400,10.6800,8.7400,交易,Materials,533479.0986,7.8112,0.045161290322580645161290323,0.022727272727272727272727273,7.8112,13.18717517107456,1.4939774554721856
300022.SZ,2010-01-04,60.7500,62.0400,61.6500,66.8300,54.6800,交易,Consumer Discretionary,550842.75,8.9485,0.014814814814814814814814815,-0.0235198702351987023519870235,8.9485,13.219204657203882,1.9155709325531596
600615.SH,2010-01-04,667.4300,12.2700,671.2600,13.4000,10.9600,交易,Financials,230325.1223,4.1407,0.005738429498224532909818258,0.031850549712481005869558740,4.1407,12.347247164965811,0.03806417482545331
600189.SH,2010-01-04,19.1400,10.1000,19.6600,11.0100,9.0100,交易,Materials,319194.0,2.8722,0.027168234064785788923719958,0.011698880976602238046795524,2.8722,12.673554347388643,-0.3853373825000903
600209.SH,2010-01-04,23.0200,6.7300,23.0200,7.2500,5.9300,交易,Consumer Discretionary,289308.3604,7.3792,0,0.100347523892267593397046047,7.3792,12.575248389267717,1.256259818863529
000601.SZ,2010-01-04,55.2500,6.6000,58.4500,7.2300,5.9100,交易,Utilities,643258.41,4.6445,0.057918552036199095022624434,0.066039349871685201026518392,4.6445,13.374301804290937,0.35583141987297634
600463.SH,2010-01-04,26.1600,9.8100,26.9100,10.6800,8.7400,交易,Financials,251748.0,3.5574,0.028669724770642201834862385,-0.0100334448160535117056856187,3.5574,12.436183866159977,-0.16453485667457043
002274.SZ,2010-01-04,20.1800,19.8900,20.7800,21.8800,17.9000,交易,Materials,411920.8202,5.1685,0.029732408325074331020812686,0.036573628488931665062560154,5.1685,12.928586425881374,0.4905162516479237
600082.SH,2010-01-04,45.5400,7.7700,44.8900,8.4900,6.9500,交易,Financials,491694.1436,0.8696,-0.0142731664470794905577514273,-0.0064602361327689908665627088,1.0639,13.105612142814559,-0.9931963072007137
600368.SH,2010-01-04,11.1700,7.7700,11.6200,8.3600,6.8400,交易,Industrials,439691.3412,6.1104,0.040286481647269471799462847,0.016351118760757314974182444,6.1104,12.993828262457376,0.8446832484472594
600890.SH,2010-01-04,44.6300,8.0400,43.3000,8.4500,7.6500,交易,Financials,452351.2364,1.3519,-0.0298005825677795205019045485,-0.0357967667436489607390300231,1.3519,13.022214228731903,-0.8982719219773323
002045.SZ,2010-01-04,48.4400,14.2000,49.7400,15.5300,12.7100,交易,Consumer Discretionary,371281.2,3.1915,0.026837324525185796862097440,0.046843586650583031765178930,3.1915,12.824715005971889,-0.24858499265492154
600742.SH,2010-01-04,131.9100,28.0600,127.0600,30.8100,25.2100,交易,Consumer Discretionary,570690.1332,2.4552,-0.0367674929876430899855962399,-0.0247914371163229970092869510,2.4552,13.254601667431942,-0.4632427841848075
002009.SZ,2010-01-04,65.1800,12.5000,64.7600,13.8200,11.3000,交易,Industrials,275821.5059,7.8711,-0.0064436943847806075483277079,0.068252007411982705373687461,7.8711,12.527509217733531,1.430638844092658
600126.SH,2010-01-04,25.3200,6.7400,25.1300,7.3800,6.0400,交易,Materials,558733.2075,1.0926,-0.0075039494470774091627172196,0.013529645841623557500994827,1.0926,13.23342737076702,-0.9661294674383303
000606.SZ,2010-01-04,40.0500,6.2500,39.6000,6.8600,5.6200,交易,Health Care,250479.5412,1.8371,-0.0112359550561797752808988764,-0.0063131313131313131313131313,1.8371,12.43113252431544,-0.7966313403154356
000055.SZ,2010-01-04,35.2100,9.7000,36.4500,10.6900,8.7500,交易,Industrials,429347.0772,6.5163,0.035217267821641579096847487,0.004938271604938271604938272,6.5163,12.970020908577752,0.9905911086482443
600303.SH,2010-01-04,37.8700,14.4500,37.1400,15.8200,12.9400,交易,Consumer Discretionary,313020.0,5.9559,-0.0192764721415368365460786903,-0.0016155088852988691437802908,5.9559,12.654022365244494,0.7440208626112613
600063.SH,2010-01-04,50.2800,12.3800,50.7600,13.5700,11.1100,交易,Materials,458626.6209,2.3705,0.009546539379474940334128878,0.004137115839243498817966903,2.3705,13.035991695911354,-0.5226085883192362
000419.SZ,2010-01-04,69.3600,7.4500,69.8300,8.0900,6.6200,交易,Consumer Discretionary,259752.0694,1.1458,0.006776239907727797001153403,0.013461263067449520263497064,1.1458,12.46748287582098,-1.045674044933948
002222.SZ,2010-01-04,11.9300,11.4500,11.9100,12.5200,10.2400,交易,Information Technology,215840.0,7.1796,-0.0016764459346186085498742666,0.030226700251889168765743073,7.1796,12.282292671441583,1.145103177706033
002284.SZ,2010-01-04,44.1000,44.5900,43.9000,48.5100,39.6900,交易,Consumer Discretionary,420035.2,9.0780,-0.0045351473922902494331065760,0.051936218678815489749430524,9.0780,12.94809379627154,1.9280373298826485
000554.SZ,2010-01-04,40.0200,8.2700,39.2900,9.0400,7.4000,交易,Energy,388000.2092,3.3208,-0.0182408795602198900549725137,0.006108424535505217612624077,3.3208,12.868761157780522,-0.19542770829719658
000571.SZ,2010-01-04,51.0800,7.0500,51.3000,7.7200,6.3200,交易,Energy,518925.12,2.1528,0.004306969459671104150352388,0.027095516569200779727095517,2.1528,13.159514874282385,-0.5865390302868935
600562.SH,2010-01-04,37.7000,25.5500,37.3500,28.1600,23.0400,交易,Consumer Discretionary,213250.4496,3.1192,-0.0092838196286472148541114058,0.005890227576974564926372155,3.1192,12.270222573675268,-0.3468443779180564
600399.SH,2010-01-04,11.1600,8.3500,11.2500,9.0600,7.4200,交易,Materials,432120.0,0.9533,0.008064516129032258064516129,-0.0044444444444444444444444444,1.0639,12.97645860643092,-1.0099018000554465
000428.SZ,2010-01-04,80.2800,8.7700,81.1100,9.5700,7.8300,交易,Consumer Discretionary,486104.58,1.8318,0.010338814150473343298455406,-0.0022192084823079768216002959,1.8318,13.094179064918805,-0.7128143114073531
600345.SH,2010-01-04,24.0200,13.4900,24.7500,14.8400,12.1400,交易,Information Technology,275220.0,5.0012,0.030391340549542048293089092,0.015757575757575757575757576,5.0012,12.525326056819273,0.3769479918557263
002214.SZ,2010-01-04,30.1800,29.8700,31.4300,32.7700,26.8100,交易,Information Technology,310300.0,4.9994,0.041418157720344599072233267,-0.0168628698695513840279987273,4.9994,12.645294850436471,0.39180477768347216
300030.SZ,2010-01-04,35.1000,35.1300,34.6400,38.6100,31.5900,交易,Health Care,256336.0,8.1424,-0.0131054131054131054131054131,-0.0184757505773672055427251732,8.1424,12.454244362886495,1.5207440970277801
002313.SZ,2010-01-04,40.8200,40.9000,41.2100,44.9000,36.7400,交易,Information Technology,412100.0,6.4610,0.009554140127388535031847134,-0.0111623392380490172288279544,6.4610,12.929021317326908,0.964989885717017
